1,313.82,326.02,334.05,340.39,332.52,340.64,331.41,335.2,331.41,321.34,313.74,303.14,304.36,289.93,285.82,277.28,267.37,265.14,261.6,254.42,246.4,239.01,234.52,226.46,227.5,215.95,210.2,212.08,202.53,191.69,189.06,189,185.69,183.64,181.73,184.38,185.61,192.94,188.22,187.21,190.24,189.18,203.34,208.02,211.92,221.28,225.85,235.73,238.93,241.47,243.99,247.46,253.57,255.38,242.89,234.67
1,342.62,352.68,355.23,365.72,383.58,382.02,381.52,370.47,371.8,367.93,355.01,360.45,338.09,337.08,342.04,329.6,328.06,315.7,305.85,301.53,300.14,296.39,292.5,278.98,276.28,273.66,262.99,247.26,238.31,247.73,237.21,230.31,229.03,233.11,228.71,225.5,213.35,213.35,210.45,220.24,216.52,216.9,210.32,211.6,222.04,211.9,220.1,214.73,226.11,226.05,240.61,231.61,218.33,212.6,224.27,213.08
1,318.42,331.53,332.42,340.9,340.9,339.45,335.15,333.64,332.02,321.48,315.98,308.7,299.8,293.06,295.72,287.31,285.28,267.59,267.33,260.46,259.37,250.15,247.02,244.05,240.53,234.27,225.18,227.07,220.08,211.09,210.24,203.67,200.26,199.4,195.39,194.49,188.35,187.17,182.66,185.35,182.15,187.26,182.58,186.78,185.27,194.13,191.67,197,197.29,199.45,201.92,204.4,203.81,199.9,200.14,194.28
1,315.39,328.16,325.76,332.66,339.33,342.64,332.94,325.61,326.19,314.64,311.78,310.21,296.98,294.28,294.49,294.45,286.01,282.08,274.12,269.8,273.35,269.16,266.26,268.07,257.8,252.49,246.09,239.21,235.08,227.61,222.91,220.05,216.67,215.8,209.88,204.92,205.88,207.06,201.56,210.83,207,205.06,206.81,205.34,213.82,207.76,216.98,217.72,224.2,233.82,242.89,244.81,235.23,231.21,237.61,231.11
1,57.489,59.464,61.522,60.959,63.127,62.801,63.6,63.008,63.008,61.612,60.803,60.216,60.803,57.801,57.009,56.08,54.489,57.28,55.172,54.489,53.814,52.01,52.802,50.478,51.865,50.774,47.885,47.854,44.598,44.922,40.262,43.932,41.304,40.112,39,39.051,39.459,40.792,40.262,38.897,38.275,38.079,39.825,39.446,41.881,43.012,43.6,44.045,44.822,44.598,45.453,45.607,48.01,45.222,46.872,44.418
1,129.99,135.33,139.28,141.06,143.54,143.67,140.89,142.24,140.94,140.55,137.06,132.97,129.5,129.5,126.18,126.59,126.12,125.24,125.24,121.33,118.85,116.81,114.16,112.89,113.6,108.68,107.94,108.67,107.52,99.408,101.32,102.02,97.021,95.047,93.536,91.924,94.366,93.392,93.145,88.233,87.92,89.694,92.704,92.612,89.006,94.414,96.177,95.88,95.294,90.427,93.059,93.477,95.854,92.477,88.955,84.77
1,60.017,63.506,65.069,65,64.008,67.119,65.123,66.272,65.376,64.382,62.514,63.285,63.285,61.294,60.075,59.034,58.009,57,58.034,56.223,56.436,55.731,53.935,53.367,52.393,52.202,50.289,50.922,49.659,47.011,46.648,44.944,44.822,43.278,42.45,42.45,41.773,42.521,42.012,40.497,39.962,39.357,40.249,39.812,40.497,39.56,41.11,40.522,40.804,43.174,41.976,42.45,41.11,41.785,38.897,39
1,243.02,252.25,247.68,253.25,267.43,264.8,266.91,254.4,260.6,254.15,250.34,252.96,239.04,234.78,242.66,237.66,235.03,232.66,223.61,222.93,225.97,219.66,216.28,214.98,210.44,211.65,203.2,196.8,191.64,192.28,186.7,182.53,180.6,182.99,177.12,173.97,164.14,165.48,161.91,164.34,162.69,161.05,155.9,154.65,163.49,154.95,158.75,159.4,160.33,167.04,172.66,169.01,157.5,152.96,165.6,155.62
1,324.5,338.77,339.91,348.14,354.75,362.33,351.71,349.93,344.07,337.08,334.5,333.95,327.4,320.38,327.61,324.78,315.99,309.83,303.12,298.07,299.7,297.06,288.88,292.03,275.18,276.46,267.71,256.05,252.3,241.59,238.45,228.08,226.43,217.89,216.63,206.65,202.41,194.03,193.04,203.09,199,197.04,180.47,178.72,189.08,182.65,178.87,182.44,178.77,193.79,196.02,198.66,186.56,185.95,192.2,188.86
1,359.49,378.98,387.07,392.62,393.17,403.11,386.59,388.03,386.29,375.64,363.27,356.74,350.33,344.01,337.68,331.23,321.64,322.75,320.89,310.76,309.23,299.48,295.51,285.8,286.81,280.33,269.26,271.27,257.11,247.13,247.51,235.54,230.89,229.01,217.08,209.17,212.23,207.18,204.53,192.6,189.19,191.8,197.34,200.21,195.37,202.2,210.12,205.01,214.11,203.01,207.29,211.95,221.31,216.84,208.9,202.48
1,278.3,295.72,300.75,302.44,302.34,314.06,300.38,303.64,298.3,287.17,287.14,283.86,278.87,271.02,267.25,260.71,254.61,251.87,248.57,242.14,242,236.91,229.53,230.89,221.38,220.48,209.75,206.24,188.35,192.75,190.12,176.3,177.18,175.35,166.58,164.73,157.84,161.7,151.73,152.32,145.61,141.24,149.8,146.1,146.21,147.9,155.13,152.62,158.05,161.42,163.45,166.96,168.44,166.44,157.17,153.77
1,192.9,200.1,201.09,209,206.16,211.68,203.48,204.88,200.21,197.91,191.94,190.38,183.33,181.1,178.04,175.14,172.84,165.68,165.6,160.23,162.98,158.52,154,153.21,145.77,143.11,136.47,136.34,129.81,122.43,121.02,116.78,114.04,111.83,109.66,106.1,106.51,101.83,101.14,103.59,101.08,102,96.13,96.519,104.79,101.87,103.85,106.89,106.28,114.93,114.06,115.84,112,112.92,116.47,115.69
1,94.175,98.234,98.473,100.7,100.72,102.42,99.73,98.843,97.17,94.43,91.389,91.706,86.764,86.764,87.658,86.833,84.22,79.756,78.772,78.6,79.649,74.518,74.277,73.593,69.296,70.292,68.884,65.803,63.514,60.902,62.61,57.385,57.871,55.362,54.342,53.935,51.245,49.092,48.01,50.359,49.031,49.336,47.127,47.927,50.567,48.765,49.739,49.93,51.039,54.644,56.859,58.249,54.083,54.918,56.604,53.712
1,185.42,189.28,185.53,188.1,201.22,195.39,195.69,186.02,188.6,184.4,178.6,182.43,168.67,166.33,167.92,163.47,158.45,156.27,150.01,149.8,147.61,145.21,143.39,142.36,136.57,138.22,129.87,125.36,120.17,120.83,112.97,111.88,111.22,110.04,107.3,104.48,95.708,95.802,93.301,97.99,94.414,94.578,92.655,92.098,97.745,94.112,100.57,100.26,104.02,107.45,116.66,114.02,106.04,105,116.18,107.49
1,231.14,243.61,244.29,254,243.46,254.23,244.66,242.83,238.16,233.14,228.97,223.57,216.23,213.28,216.01,215,210.24,195.13,197.65,189.55,192.98,189.42,184.48,184.69,172.75,175.96,168.19,161.01,155.32,149.2,149.58,139.34,140.46,136.82,132.85,130.74,122.12,120.42,118.33,123.69,120.84,117.35,113.07,112.11,123.58,115.41,118.13,121.75,123.37,137.64,139.18,141.4,134.77,135.86,135.86,132.44
1,349.46,364.09,371.64,378.47,373.47,379.68,370.36,366.98,359.56,356.97,345.49,336.88,334,325.85,322.89,316.64,308.59,302.63,296.15,294.53,288.88,282.56,280.49,274.49,264.8,262.62,250.28,242.4,231.21,221.76,214.41,208,204.12,199.72,193.77,190.32,187.88,185,183.34,179.01,177.54,174.55,181.53,181.69,184.82,183.85,195.36,195.24,203.98,198.13,207.48,209.46,216.84,217.89,204.27,200.81
1,96.835,101.04,103.28,105.38,103.39,105.12,103.08,103.81,101.61,101.26,97.908,95.692,96.26,93.477,91.837,88.6,85.428,87.459,85.147,84.172,83.451,81.32,80.66,77.897,76.694,74.027,71.218,70.456,69.642,65.765,62.61,62.769,58.873,57.245,56.045,54.129,55.579,56.036,54,51.039,50.249,49.497,52.631,52.202,52.202,54.781,54.626,55.902,57.245,56.356,57.706,59.481,61.741,60.008,57.009,55.027
1,115.17,120.17,122.26,125.51,125.3,126.4,121.5,122.33,122.2,119.15,116.16,112.22,110.16,108.3,107.38,105.68,105.08,101.27,101,97.268,98.762,95.603,94.868,93.301,90.078,88.142,85.866,83.355,80.994,73.817,74.202,72.18,71.449,67.897,67.476,64.203,64.008,60.415,59.808,59.464,58.941,60.415,59.304,62.032,60,64.125,65.192,67.602,67.742,65.924,66.611,68.593,71.021,70.576,67.067,67.03
1,351.2,366.75,366.4,377.36,380.6,385.66,375.67,364.78,361.84,353.62,351.46,343.49,331.11,325.34,327.57,327,321.29,301.76,306.2,293.02,302.67,291.16,285.41,285.95,267.2,273.27,264.8,247.61,236.76,237.22,232.05,217.39,222.27,210.04,210.68,202.36,190.28,181.23,177.89,191.85,187.61,185,171.73,175.48,192.04,180.62,182.58,190.17,192,207.41,212.46,214.24,207.04,208.17,213.24,207.17
1,114.76,120.42,118.14,119.55,125.54,124.92,123.03,118.33,118.68,116.71,112.27,113.23,106.32,105.26,104.74,101.12,100.32,98.25,96.005,94.085,94.53,92.779,91.411,89.499,86.833,87.664,82.855,79.624,75.472,76.217,73.593,69.354,70.434,67.424,66.888,65.742,60.415,59.808,59.666,60.299,60,58.078,57.315,57.871,61.033,59.135,61.098,63.159,64.846,68.6,72.402,71.847,66.888,65,73.062,68.096
1,345.6,361.67,358.5,376.67,373.08,389.34,366.2,370.32,361.39,356.79,348.94,338.59,338.42,328.54,327.43,317.51,319.09,304.4,305.16,297.66,300.47,290.32,286.85,282.21,276.41,267.06,261.38,252.54,238.54,227.42,224.2,216.64,210.04,204.71,196.81,196.82,190.56,191.13,189.53,186.85,180.25,183.85,177.2,180.83,185.19,185.69,189.76,191.38,198.2,205,211.04,215.15,208.39,209.31,211.73,207.3
1,174.56,180.8,182.46,188.1,186.59,192.78,182.16,182.01,180.88,176.14,174.56,168.07,163.03,160.11,163.88,160.12,160.56,148.43,153.38,142.86,148.49,145.12,139.79,141.21,131.71,133.66,129.83,124.2,118.21,115.55,115.17,104.29,107.91,103.39,102.08,98.615,91.591,87.641,87.464,93.295,89.404,91.439,82.073,84.504,92.439,90.05,89,93.638,93.301,103.37,105.32,108.85,101.43,103.41,105.72,103.58
1,193.66,201.34,199.97,203,213.05,213.1,208.2,201.63,199.42,195.18,191.64,191.69,183.17,180.35,182.7,180.16,176.03,172.88,169.03,165.05,165.5,163.11,159.24,155.18,150.79,149.7,145.5,138.83,130.51,129.12,125.16,120.5,120.07,115.11,114.53,108.5,103.81,99.328,97.862,104.65,103.59,105.12,97.617,98.595,103.97,101.91,105,106.21,109.81,114.04,119.02,118.81,113.81,113,119.75,113.86
1,324.39,342.24,343.84,349.33,354.59,359.61,347.25,345.63,344.1,331.85,325.9,320.81,310.54,306.43,304.26,300.76,295.47,288.95,285.77,278.96,276.65,268.37,262.02,255.07,256.33,248.34,240.86,242.03,227.52,213.6,210.95,204.39,197.59,190.91,183.66,177.72,176.78,170.48,170.24,163.37,162.46,162.86,165.15,168.83,165.89,171.42,180.9,179.4,182.22,187.13,200.2,198.12,196.16,193.26,201,193.26
1,348.21,359.01,363.93,370.06,379.53,373.56,367.77,368.42,370.7,360.97,350.62,342.18,335.65,325.72,320.03,312.57,308.38,313.34,302.65,298.82,290.51,287.31,281.41,275.05,278.17,267.88,255.38,255.79,241.6,231.04,221.45,224.54,210.72,205.5,195.03,192.4,194.49,190.32,186.22,175.01,172.29,170.36,184.3,185.44,182.44,192.42,196.46,201.56,208.83,197.52,207.4,203.96,216.19,211.95,209.77,200
1,195.58,200.53,199.02,201.19,214.14,209.48,209.48,202.8,204.02,198.81,192,193.4,184.62,180,180.89,176.96,175.45,174.07,167.36,165.48,163.37,162.12,159.77,157.81,151.48,150.62,143.84,136.89,130.54,131.19,124.02,120.1,118.61,115.41,112.81,106.61,99.725,97.509,95.771,100.96,99.02,99.825,94.048,95.671,100.6,99.02,103.08,102.88,106.89,111.36,116.3,118.53,110.46,110.48,119.04,113.16
1,352.21,365.33,363.78,371.3,381.03,382.15,370.79,364.44,362.79,354.19,342.03,339.77,334.61,327.7,320.37,312.39,304.27,311.62,300.24,300.53,289.58,287.09,279.38,275.44,275.44,260.44,251.54,251.51,240.05,223.65,214.46,217.15,201.25,195.83,193.83,186.75,189.97,191.65,185.32,179.89,178.53,175.57,182,176.18,188.09,188.18,189.64,197.31,197.84,207.04,207.62,209.62,211.52,209.32,208.94,202.97
1,228.01,238.74,240.35,252.46,246.62,255.91,242.99,245.82,241.59,234.65,228.76,224.4,218.19,217.7,214.73,215.36,212.72,197.95,203.69,192.94,197.65,191.38,188,184.1,174.65,179.35,173.28,164.45,156.02,152.64,152.5,140.66,142.56,135,132.46,127.31,122.44,115.38,115.49,120.3,118.47,119.85,114.42,117.61,119.27,123.07,126.4,125.3,129.71,131.85,133.82,139.45,140.46,138.85,137.61,131.97
1,193.71,202.2,200.96,206.5,209.89,213.19,207.13,202.83,202.2,198.71,194.94,190.47,182.22,179.29,182.43,177.88,176.79,166.97,167.14,161.06,164.13,159.78,156.77,156.71,149.77,149.81,144.17,138.95,134.35,126.37,127,118.71,119.57,116.76,112.72,109.79,105.77,101.39,99.825,103.08,99.045,101.12,96.628,99.464,104.4,98.98,105.11,105.6,109.12,113.6,118.96,120.3,114.13,113.32,120.42,113.89
1,312.97,327.88,332.02,342.01,332.28,342.22,328.72,334.91,328.9,320.33,314.66,307.14,303.9,296.14,292.23,286.72,280.49,279.59,279.59,271.94,265.77,260.54,255.54,250.71,248.49,237.72,227.88,228.04,218.52,199.88,192.57,197.73,181.84,176.92,170.85,162.05,173.01,170.29,165.68,159.81,153.95,149.9,162.09,159.42,160.46,169.78,174.13,173.63,178.04,179.85,179.92,187.93,194.49,195.76,182.17,177.29
1,347.31,360.07,364.68,367.78,379.56,376.12,371.72,365.32,369.17,358.41,347.98,345.65,330.49,324.46,325.08,318.44,312.46,309.01,297.67,295.7,292.03,292.32,285.39,277.72,271.53,268.78,257.71,247.68,230.29,234.14,222.08,218.56,212.36,208.01,200.32,198.72,189.83,185,182.99,182.83,178.9,180.69,182.46,182.17,185.32,189.89,198.12,199.57,207.04,199.28,208.28,211.52,215.96,210.58,214.73,201.31
1,304.72,320.81,322.63,332.52,325.75,337.54,322.41,330.46,320.73,320.03,308.77,302.03,297.69,290.41,288.38,280.93,279.69,267.98,270.41,259.56,260.19,254,249.2,244.59,238.02,233.35,221.46,223.22,213.46,196.85,199.01,187.42,182.53,180.8,172.15,171.13,165.61,167.6,163.93,156.08,152.32,146.41,154.03,150.66,159.26,163,163.25,167.05,169,179.34,177.13,184.09,184.02,188.01,177.41,174
1,247.01,255.88,255.85,259.73,264.6,265.77,261.86,258.21,259.86,254.02,246.13,241.81,236.32,227.26,227.27,220.17,217.81,212.51,212.8,209.46,204.66,201.3,197.95,194.8,194.79,185.53,178.76,175.35,164.78,159.3,151.24,154.04,143.59,143.21,138.84,137.93,135.07,135.09,130.92,125.4,121.43,125.32,127.74,131.38,128.14,136.94,142.21,140.43,147.12,141.69,146.93,146.32,149.86,148.38,149.88,141.77
1,313.69,329.33,333.93,341.81,337.8,343.57,331.88,335.81,325.51,320.76,314.84,306.57,304.42,296.24,293.44,287.25,279.46,281.04,275.07,267.27,265.83,257.7,250.97,249.65,243.53,238.21,229.06,226.28,221.1,201.61,201.25,196.9,188.74,181.73,175.23,170.1,172.01,169.52,167.29,158.81,156.16,149.2,162.2,156.34,162.94,166.51,165.52,171.84,171.86,185.28,182.48,186.45,189.49,186.94,183.62,181.65
1,97.514,101.08,104.24,104.94,103.94,106.23,101.24,102.14,101.59,99.725,96.255,94.154,94.154,91.389,89.32,88.391,84.155,86.729,82.873,82.861,79.404,79.12,78.588,77.13,76.485,73.546,70.214,69.871,65.376,65.069,63.032,60,56.036,56.321,53.6,54.129,53.6,55.362,53.141,50.567,49.193,48.877,52.479,52.431,52.01,54.672,53.907,55.227,58.052,56.639,57.315,59.548,62.801,61.855,57.428,56.604
1,396.01,407.98,403,410.63,431.23,429.5,416.47,408.8,402.87,398.3,379.74,388.11,376.94,364.39,366.07,357.02,346.44,343.43,332.42,331.75,330.16,326.2,316.8,314.23,306.34,298.74,284.43,274.15,256.35,253.55,244.71,238.03,232.95,227.01,222.19,213.82,206.47,205.52,201.85,205.34,204.85,201.47,194.18,190.52,211.44,197.88,201.4,208.75,211.48,228.79,238.02,237.54,221.47,223.38,237.98,230.08
1,117.28,122,121.76,123.17,127.48,126.57,124.34,122.33,119.28,116.02,112.61,114.2,109.2,107.2,105.8,105.44,100.12,101.26,96.799,96.566,96.385,96.747,92.59,92.13,89.051,88.238,83.774,80.411,76.896,76.922,73.007,73.348,70.859,68.469,66.121,63,62.129,61.522,59.034,64.761,63.325,60.729,60.415,59.034,63.953,60.033,62.434,63.514,64.9,71.021,72.719,74.095,70.491,68.476,70.774,69.289
1,148.07,152.04,154.25,156.08,159.4,159.2,156.98,152.82,152.27,150.6,144.51,143.95,137.01,136.24,135,134.01,129.73,127.48,125.21,121.75,119.75,121.51,118.81,117.32,110.68,112.68,106.17,99.318,94.578,95.88,92.418,87.476,86.579,86.093,84.024,80.399,77.782,75.186,74.041,76.551,75.644,76.479,71.281,72.201,77.337,73.539,77.156,78.102,81.056,86.052,87.966,88.617,85,84.646,86.279,83.487
1,346.59,357.46,365.26,375.2,371.45,377.47,364.66,367.92,363.42,355.66,349.75,334.77,330.64,323.19,316.43,308.97,310.94,297.7,299.83,288.64,287.07,278.89,274.36,272.06,267.85,259.33,248.85,248.21,235.27,227.07,220.66,214.13,209.15,201.12,196.24,192.98,194.18,190.92,187.17,178.09,172.26,178.97,182.78,188.4,181.8,194.74,199.46,204.64,207.99,202.61,204.12,206.89,220.06,215.24,207.87,200.14
1,349.91,363.19,363.21,367.16,377.92,382.72,369.39,362.5,361.91,358.67,354.18,344.92,330.93,325.75,326.14,318.94,316.62,306.72,301.04,292.44,290.35,287.04,280.64,275.14,273.08,263.14,253.43,251.8,230.76,229.63,225.59,215.7,210.64,208.08,200.8,197.02,191.13,188.05,182.39,183.04,180.14,179.12,174.6,180.94,183.85,180.71,185.71,188.53,190.9,202.43,207.42,208.49,198.6,194.4,209.75,198.6
1,254.88,265.63,270.2,278.09,272.84,277.35,269.27,270.71,267.35,266.66,257.5,248.72,242.39,238.82,233.81,226.74,228.86,220.22,220.29,219.21,209.03,208.69,205.07,196.76,195.06,189.4,183.92,181.62,174.87,163.08,158.76,161.55,149.68,149.78,145.67,141,148.17,142.71,141.99,134.2,134.83,137.32,135.51,142.17,135.43,147.63,148.39,152.03,158.42,146.39,152.74,152.07,160.53,159.83,151.32,146.58
1,195.69,202.92,201.06,207.51,206.61,211.21,204.82,205.35,200.96,195.51,190.06,189.17,186.01,180.54,181.37,173.24,173.66,166.07,165.89,160.02,163.71,163.78,155.32,154.69,147.51,144.26,140.36,136,129.65,124.2,123.08,116.62,118.07,113.53,111.21,108.98,103.48,100.69,100.34,106.1,102.18,102.36,97.867,99.126,103.04,102.96,102.96,104.4,106.57,112.95,115.52,115.16,111.36,112.71,111.49,108.85
1,342.01,353.99,353.71,356.88,368.57,363.66,359.09,354.4,353.39,344.48,333.46,333.04,324.14,314.03,312.23,302.45,292.43,296.95,283.3,286.09,277.18,271.02,271.36,261.11,264.94,249.69,243.02,242.44,231.2,220.93,214.29,215.41,203.4,199.61,196.58,193.88,189.62,196.82,187.83,182.57,176.62,173.44,183.24,182.82,186.08,188.38,194.09,193.06,200.2,202.99,209.5,209.16,207.09,199.01,206.35,199.04
1,72.835,74.33,76.4,76.655,78.588,79.12,75.961,76.655,76.158,73.546,72.367,72.007,70.711,68.359,67.119,64,63.127,65.276,63.151,62.097,60.729,60.166,57.271,57.706,57.983,53.6,52.631,51.662,49.679,46.043,45.793,46.519,42.379,41.485,40.792,39.115,41.012,40.311,39.812,38.601,37.696,37.121,39.962,39.408,39.623,41.725,41.231,42.202,42.438,42.544,41.677,42.942,45.651,45.177,42.485,41.593
1,250.06,261.34,266.79,275.78,268.67,274.26,263.5,265.1,261.08,252.79,251.25,235.55,232.73,228.64,229.19,224.89,224.47,209.46,210.38,202.87,206.55,199.58,197.12,193.31,187.26,185.83,179.55,176.05,166.05,159.14,157.97,152.76,155.26,147.65,145.89,139.81,139.34,133.06,132.44,136.82,134.72,138,131.24,138.74,136.12,144.28,145.17,149.05,152.12,151.08,155.03,157.05,157.46,158.46,150.08,149.01
1,344.43,356.89,358.3,363.65,370.82,371.02,361.51,360.17,360.26,347.31,342.08,334.07,325.09,313.88,318.55,310.23,304.77,297.7,293.82,285,288.01,281.58,272.77,269.61,263.17,258.65,251.09,240.84,224.32,224.38,215.52,208.74,206.6,205.12,199.73,195,188.86,187.97,185.44,186.34,182.86,181.14,180.22,185.97,184.62,190.8,196.06,194.47,202.36,199.08,207.08,207.65,205.77,203.04,203.18,194.24
1,379.12,397.19,393.12,407.06,403.39,413.77,399.85,395.47,386.28,379.27,367.24,358.85,348.23,339.27,345.69,335.92,334.7,308.29,311.89,299.05,306.2,299.02,290.83,286.79,272.26,274.63,261.54,252.67,242.39,238.56,236.45,221.81,223.45,221.73,214.4,209.58,201,196.89,198.7,205.94,199.74,205.24,192.51,204.09,205.65,210.92,213.58,213.22,217.44,229.65,232.56,237.26,223.37,228.44,227.71,224.32
1,200.85,209.88,209.31,211.57,219.75,218.69,215.1,209.75,207.61,204.28,198.5,197.65,191.78,188.14,184.59,181.29,174.77,176.03,170.65,170.34,162.89,161,158.09,153.79,154.65,147.96,142.2,139.9,133.24,128.02,123.79,123.04,114.02,113.53,110.69,106.94,110.64,110.68,105.42,102.55,102.83,100.69,104.62,105.31,105.12,107.15,111.66,112.27,114.28,113.78,117.89,117.09,116.42,116.21,116.9,111.83
1,101.18,104.89,104.24,107.17,109.2,108,108.6,103.41,104.48,101.41,99.156,97.673,94.763,92.655,93.509,89.644,88.752,86.284,85,81.025,82.638,81.271,79.555,78.645,75.664,74.061,72.007,68.359,66.098,65.803,64.514,61.741,63.135,61.294,59.548,57.315,56.851,53.254,52.839,53.712,53.759,55.317,51.352,55,55.009,54.452,56.886,57.974,60.44,59.775,62.936,62.936,62.394,60.745,62.298,59.775
1,150.08,157.16,160.25,163.17,162.27,163.82,157.49,161.19,158.9,154.85,149.83,146.7,147.58,141.33,140.43,138.64,132.85,135.52,132.91,129.24,126.46,124.79,122.78,118.93,118.27,116.69,110.06,112.09,105.12,100.22,97.324,96.876,91.269,90.089,85.006,83.096,82.098,85.709,83.187,76.903,75.432,74.632,80.411,76.557,77.827,80.062,83.241,82.765,84.599,85.235,84.906,87.321,90.785,91.788,85.088,83.815
1,140.25,146.75,147.99,152.07,152.79,155.05,148.6,149.97,147.09,144.96,142.17,136.56,131.05,130.73,129.63,127.88,126.91,122.19,122.58,117.18,118.6,113.89,112.81,109.66,107.56,106.08,103,99.504,97.673,93.408,93.301,86.406,88.102,84.723,82.801,81.056,77.987,72.622,71.561,72.56,72.09,73.082,70.406,74.33,72.25,76.105,78.409,77.279,83.199,79.831,82.565,82.765,82.97,82.71,82,80.231
1,336.18,348.38,345.06,353.42,365.83,364.44,353.53,347.35,345.83,342.25,330.22,334.47,322.59,316.8,316.81,307.63,300.47,302.3,285.27,285.95,284.8,281.81,277.91,274.65,266.18,260.35,251.37,242.87,233.47,228.63,220.73,213.05,206.71,204.2,202.09,196.5,188.07,185.27,177.91,187.92,182.22,181.2,173.62,168.8,184.32,175.76,179.01,180.47,187.45,202.04,207.87,206.16,194.49,194.65,204.5,195.54
